eta,risk,strategy,minute_index,utc_day,objective_gain_bps,monetary_gain_bps
2.0,1.0,full,19715,20679,-0.055215433516434695,-0.048880366905360476
2.0,1.0,full,19745,20679,0.14603774487248344,0.15288410593087767
2.0,1.0,full,19775,20679,-0.07198932601234098,-0.06351840176584607
2.0,1.0,full,19805,20679,-0.0038693273593102626,-0.0008415935889648069
2.0,1.0,full,19835,20679,0.10138319480306218,0.09698587740129232
2.0,1.0,full,19865,20679,0.013711362724446199,0.007947486349127017
2.0,1.0,full,19895,20679,0.013780835950405855,0.01925070745910127
2.0,1.0,full,19925,20679,-0.20600029478459114,-0.19441642526144662
2.0,1.0,full,19955,20679,-0.0010771719708933898,0.0033888441490795844
2.0,1.0,full,19985,20679,-0.08155641804157987,-0.0684920749841976
2.0,1.0,full,20015,20679,-0.12373204751757472,-0.14088903923811683
2.0,1.0,full,20045,20679,-0.025482076531899465,-0.024525648444527516
2.0,1.0,full,20075,20679,0.005672672959513303,0.01367489429189598
2.0,1.0,full,20105,20679,-0.015142709984759174,-0.01774521570317733
2.0,1.0,full,20135,20679,-0.06095502150471712,-0.06406920519987602
2.0,1.0,full,20165,20680,-0.0028295934438972888,-0.013225642858634834
2.0,1.0,full,20195,20680,0.0007720621005446679,0.0009932533818112685
2.0,1.0,full,20225,20680,-0.01111403788939071,-0.02867751454923229
2.0,1.0,full,20255,20680,-0.0816214162779037,-0.0605467835031492
2.0,1.0,full,20285,20680,0.0575047144071474,0.06312473159014446
2.0,1.0,full,20315,20680,0.018920949237488667,0.03590401813696315
2.0,1.0,full,20345,20680,-0.15006370179856393,-0.16159333652911398
2.0,1.0,full,20375,20680,0.0004379150321003007,-0.002631000266895351
2.0,1.0,full,20405,20680,0.2041162222349221,0.22731735893749946
2.0,1.0,full,20435,20680,0.011864516209672386,0.02004680819705209
2.0,1.0,full,20465,20680,0.04463092907315324,0.053666587179632845
2.0,1.0,full,20495,20680,-0.002871485378409986,-0.004545832226256016
2.0,1.0,full,20525,20680,0.12550861603666105,0.11430068551735809
2.0,1.0,full,20555,20680,0.01924608405637552,0.034584156439785595
2.0,1.0,full,20585,20680,0.015889334295472356,0.019570440048553732
2.0,1.0,full,20615,20680,0.016202196020674013,0.01212789889882036
2.0,1.0,full,20645,20680,-0.07227091007381842,-0.04998989421778631
2.0,1.0,full,20675,20680,0.008587831230870377,0.010118885601005543
2.0,1.0,full,20705,20680,-0.04933790273028391,-0.055801624921090406
2.0,1.0,full,20735,20680,0.035462374041939804,0.04244284389641148
2.0,1.0,full,20765,20680,-0.032835139496189214,-0.0411334572656379
2.0,1.0,full,20795,20680,-0.05714715469216454,-0.0654645758841227
2.0,1.0,full,20825,20680,-0.01392589042240845,-0.021444713330470527
2.0,1.0,full,20855,20680,-0.03655110288190079,-0.030635821613606003
2.0,1.0,full,20885,20680,0.041342699022474734,0.028226769458545714
2.0,1.0,full,20915,20680,0.11564354990159703,0.10033292837943525
2.0,1.0,full,20945,20680,-0.005599453074552419,-0.004278070971555171
2.0,1.0,full,20975,20680,-0.021161334460647125,-0.012967321607998801
2.0,1.0,full,21005,20680,-0.010679174977608214,-0.026416034916518512
2.0,1.0,full,21035,20680,-0.025093083027137645,-0.0357805715806615
2.0,1.0,full,21065,20680,0.07183617522267224,0.09122637027198949
2.0,1.0,full,21095,20680,-0.03814781246719713,-0.021298482587974888
2.0,1.0,full,21125,20680,0.028402805348881177,0.016517230968964635
2.0,1.0,full,21155,20680,-0.010948835033077097,-0.02390072897782343
2.0,1.0,full,21185,20680,-0.05263010938617525,-0.07271280653374797
2.0,1.0,full,21215,20680,-0.001603560481854109,-0.006312419797561817
2.0,1.0,full,21245,20680,0.07667443590964657,0.05743263620258404
2.0,1.0,full,21275,20680,0.00016002652035618266,-0.001450042350202784
2.0,1.0,full,21305,20680,0.08693217063496242,0.1122139721656188
2.0,1.0,full,21335,20680,-0.034079628651828106,-0.04817986764206403
2.0,1.0,full,21365,20680,0.06135574531603014,0.04236114822489926
2.0,1.0,full,21395,20680,0.015221510144386032,0.01888485850512052
2.0,1.0,full,21425,20680,-0.02987756732360587,-0.04731420801242754
2.0,1.0,full,21455,20680,-0.08841210638021714,-0.10627842775866912
2.0,1.0,full,21485,20680,0.01820344857136656,0.011797899113717555
2.0,1.0,full,21515,20680,0.03901518620032958,0.06201773277556362
2.0,1.0,full,21545,20680,-0.04149972225447376,-0.022140771662953404
2.0,1.0,full,21575,20680,-0.03145622492221367,-0.04664345405969691
2.0,1.0,full,21605,20681,-0.0005700622795109889,0.002610442327045411
2.0,1.0,full,21635,20681,-0.020673683116398285,-0.025355562388614104
2.0,1.0,full,21665,20681,0.050408684251419845,0.03164356831528985
2.0,1.0,full,21695,20681,0.029252292644822125,0.03512618508380573
2.0,1.0,full,21725,20681,0.0549878445307458,0.04110090368087239
2.0,1.0,full,21755,20681,0.012714970575205134,0.025843947040108027
2.0,1.0,full,21785,20681,0.005218601190921209,-0.009447145574634993
2.0,1.0,full,21815,20681,-0.002473226402983227,0.009034474616533993
2.0,1.0,full,21845,20681,0.03560346611494976,0.05610921800275095
2.0,1.0,full,21875,20681,-0.01952012065456244,-0.0402202327166265
2.0,1.0,full,21905,20681,-0.030267428559693194,-0.023494002632444468
2.0,1.0,full,21935,20681,0.04375005055942576,0.036911068999788875
2.0,1.0,full,21965,20681,0.05265681513268628,0.04378033700829007
2.0,1.0,full,21995,20681,-0.1057210575506711,-0.12295833625364913
2.0,1.0,full,22025,20681,-0.0035455572886092315,-0.011638262780108724
2.0,1.0,full,22055,20681,-0.00986769675231897,0.0007489036286233023
2.0,1.0,full,22085,20681,-0.039690543799296235,-0.015029786158897551
2.0,1.0,full,22115,20681,-0.02966372673745976,-0.0493980158338331
2.0,1.0,full,22145,20681,-0.0009464165414299431,-0.0045771761193304705
2.0,1.0,full,22175,20681,0.26928329825780173,0.2537672814897581
2.0,1.0,full,22205,20681,0.023720410460873316,0.03324725760685141
2.0,1.0,full,22235,20681,-0.0319297165751275,-0.052364372167424844
2.0,1.0,full,22265,20681,-0.030333151503075247,-0.011754640570074103
2.0,1.0,full,22295,20681,-0.0470194898518185,-0.032253270255605815
2.0,1.0,full,22325,20681,-0.029596131796886947,-0.008480487523718973
2.0,1.0,full,22355,20681,0.014861620064264934,0.003519229906905865
2.0,1.0,full,22385,20681,-0.025644883320505157,-0.030072693883846997
2.0,1.0,full,22415,20681,-0.029315436656682237,-0.00786048666452302
2.0,1.0,full,22445,20681,-0.016998976737421984,-0.0010745117598433638
2.0,1.0,full,22475,20681,-0.0010870974640661852,0.006695039758164026
2.0,1.0,full,22505,20681,-0.013237622105434655,-0.007575991486635602
2.0,1.0,full,22535,20681,-0.042134402862718245,-0.026099354962722927
2.0,1.0,full,22565,20681,-0.7504368074691968,-0.766516864254433
2.0,1.0,full,22595,20681,-0.11826553004463283,-0.10913963687653708
2.0,1.0,full,22625,20681,-0.018344275000000427,-0.016395337140818672
2.0,1.0,full,22655,20681,0.14848503632703455,0.13504452609266168
2.0,1.0,full,22685,20681,-0.006942136496838583,0.002967547894393404
2.0,1.0,full,22715,20681,0.006567238186330467,0.003518445683750201
2.0,1.0,full,22745,20681,0.037179670470606864,0.055222358450846804
2.0,1.0,full,22775,20681,0.0030770677277515653,0.002899917034397037
2.0,1.0,full,22805,20681,-0.010474444646640614,0.0021682700389882518
2.0,1.0,full,22835,20681,0.00853198248572766,0.0077147220673195035
2.0,1.0,full,22865,20681,0.030605062688517065,0.04102422044200055
2.0,1.0,full,22895,20681,-0.17968006632911246,-0.16694046236923651
2.0,1.0,full,22925,20681,0.042930328326877626,0.04949366738290673
2.0,1.0,full,22955,20681,-0.07348332953157438,-0.08514342711707405
2.0,1.0,full,22985,20681,-0.11293587730385059,-0.10794037545586396
2.0,1.0,full,23015,20681,0.06096570328470721,0.06760491088407006
2.0,1.0,full,23045,20682,-0.02806012118409444,-0.02398123106357616
2.0,1.0,full,23075,20682,-0.0730869241157798,-0.07521675444002107
2.0,1.0,full,23105,20682,-0.1963289464987536,-0.18145462216023872
2.0,1.0,full,23135,20682,0.028800860075988335,0.034238363096195906
2.0,1.0,full,23165,20682,-0.10339493394986057,-0.11416803298631345
2.0,1.0,full,23195,20682,-0.035643482281001455,-0.02711308398721543
2.0,1.0,full,23225,20682,-0.03233692970796571,-0.03948325283161131
2.0,1.0,full,23255,20682,0.008560280951952605,0.006201804149300089
2.0,1.0,full,23285,20682,-0.056250774738206416,-0.04652657692400167
2.0,1.0,full,23315,20682,-0.11599098534947899,-0.12591924887132552
2.0,1.0,full,23345,20682,-0.2716433344230982,-0.2824693945734016
2.0,1.0,full,23375,20682,-0.0024490344320167124,-0.003764962180966977
2.0,1.0,full,23405,20682,-0.07209903034613792,-0.07958698625907176
2.0,1.0,full,23435,20682,0.16873434322537298,0.17732761753311455
2.0,1.0,full,23465,20682,0.18131992371229988,0.16294999012505912
2.0,1.0,full,23495,20682,0.014981671066133167,0.002954533770918165
2.0,1.0,full,23525,20682,0.0029322015683927393,0.0025140546917849158
2.0,1.0,full,23555,20682,-0.09003104322870129,-0.07895539542625742
2.0,1.0,full,23585,20682,0.0015541562217330678,0.004411075193847437
2.0,1.0,full,23615,20682,0.004819551746570753,0.003970704464911537
2.0,1.0,full,23645,20682,-0.050179374775341415,-0.030010396549572816
2.0,1.0,full,23675,20682,0.10285112580954006,0.10734962609016947
2.0,1.0,full,23705,20682,0.0036494522198962194,0.005226864593324997
2.0,1.0,full,23735,20682,0.06057781438449161,0.06335641498932376
2.0,1.0,full,23765,20682,-0.04378947486084421,-0.03622772785674418
2.0,1.0,full,23795,20682,-0.011055525087429964,-0.01214274003700412
2.0,1.0,full,23825,20682,0.16608118746528783,0.15684717470258658
2.0,1.0,full,23855,20682,-0.16675477667682168,-0.16160189928820884
2.0,1.0,full,23885,20682,0.049876975912496596,0.05510120595978317
2.0,1.0,full,23915,20682,0.03125320532032515,0.0365233939269492
2.0,1.0,full,23945,20682,0.0584434617393122,0.05598756966712086
2.0,1.0,full,23975,20682,-0.005195648677075923,-0.005576675132031096
2.0,1.0,full,24005,20682,0.06548719716106839,0.06127278863234016
2.0,1.0,full,24035,20682,-0.027851638097777954,-0.02540884990669131
2.0,1.0,full,24065,20682,-0.44927833712824977,-0.4645522193942742
2.0,1.0,full,24095,20682,0.30563191419444713,0.3174643256970189
2.0,1.0,full,24125,20682,0.055725402732688,0.05802993905546991
2.0,1.0,full,24155,20682,-0.01894225079623865,-0.014983774185863072
2.0,1.0,full,24185,20682,0.020550136977285992,0.01002501067111686
2.0,1.0,full,24215,20682,0.0745785962986526,0.0640860733211866
2.0,1.0,full,24245,20682,0.02095685888456876,0.024011892639474036
2.0,1.0,full,24275,20682,0.02812469371798931,0.017553188413468566
2.0,1.0,full,24305,20682,-0.059313475542401455,-0.05134385069601571
2.0,1.0,full,24335,20682,0.006844591319792593,0.007478118277543006
2.0,1.0,full,24365,20682,0.049666118785009414,0.04490612418914133
2.0,1.0,full,24395,20682,8.536888149156648e-05,7.140351664327719e-05
2.0,1.0,full,24425,20682,-0.025176714968781502,-0.026780911291175893
2.0,1.0,full,24455,20682,-0.0029752711710848544,-0.004404233607892845
2.0,1.0,full,24485,20683,-0.1101261833617826,-0.11902146413075632
2.0,1.0,full,24515,20683,0.1643011801988378,0.15100556334965204
2.0,1.0,full,24545,20683,0.0036630135198356412,-0.0011770614634905164
2.0,1.0,full,24575,20683,-0.24962893141742618,-0.23479584228651756
2.0,1.0,full,24605,20683,-0.09700696437317012,-0.09191101334021012
2.0,1.0,full,24635,20683,0.034736034577363406,0.03301569826510811
2.0,1.0,full,24665,20683,0.04336574146172967,0.052773771581970455
2.0,1.0,full,24695,20683,-0.03202465069665901,-0.03755329362868905
2.0,1.0,full,24725,20683,-0.05129849216642719,-0.06801548603146569
2.0,1.0,full,24755,20683,-0.15268100526882444,-0.1391227970577847
2.0,1.0,full,24785,20683,-0.0007373843347474214,-0.0003387392046374575
2.0,1.0,full,24815,20683,-0.22561685384871932,-0.2429862735801441
2.0,1.0,full,24845,20683,-0.08051278350820402,-0.08649834843219163
2.0,1.0,full,24875,20683,-0.047302391293587175,-0.043994403157277734
2.0,1.0,full,24905,20683,-0.07744571599692854,-0.08719813490649635
2.0,1.0,full,24935,20683,0.0670642548871744,0.05116322091956332
2.0,1.0,full,24965,20683,-0.251045654777344,-0.2604310980869669
2.0,1.0,full,24995,20683,-0.06622358300800338,-0.06067220607401327
2.0,1.0,full,25025,20683,0.11661598941775893,0.10194584396157298
2.0,1.0,full,25055,20683,-0.01699224575657173,-0.026433949059635874
2.0,1.0,full,25085,20683,-0.017703983717065587,-0.0049033684390808515
2.0,1.0,full,25115,20683,-0.023856828879333276,-0.009255439206177366
2.0,1.0,full,25145,20683,0.09543168501703608,0.10140212731664737
2.0,1.0,full,25175,20683,-0.0028580851931527995,-0.000886368531547842
2.0,1.0,full,25205,20683,0.04430556636037026,0.04019742917791314
2.0,1.0,full,25235,20683,-0.008665548063113562,-0.007450829202369781
2.0,1.0,full,25265,20683,0.06537658375095531,0.05888287132950542
2.0,1.0,full,25295,20683,0.04115224270719743,0.04389512354470908
2.0,1.0,full,25325,20683,-0.0439910699795153,-0.033921267120204046
2.0,1.0,full,25355,20683,-0.024630381025526324,-0.02248834502126643
2.0,1.0,full,25385,20683,0.0004626407713254947,0.0005336893553590032
2.0,1.0,full,25415,20683,0.026104718140148732,0.02943842557410839
2.0,1.0,full,25445,20683,0.14540608475144487,0.1391891866316503
2.0,1.0,full,25475,20683,-0.08086899042591805,-0.08863726474807941
2.0,1.0,full,25505,20683,0.023884864601964578,0.012654510029695561
2.0,1.0,full,25535,20683,0.11878640447422444,0.10470855482895934
2.0,1.0,full,25565,20683,0.08784923879148057,0.09363531403840343
2.0,1.0,full,25595,20683,-0.00261572629452786,-0.008160730722420313
2.0,1.0,full,25625,20683,0.0759087650779065,0.06650896718777635
2.0,1.0,full,25655,20683,0.13824335800083715,0.1234921418101057
2.0,1.0,full,25685,20683,-0.04970987640926718,-0.0564910535328272
2.0,1.0,full,25715,20683,-0.015034377454153711,-0.012812040099307753
2.0,1.0,full,25745,20683,0.014005449454395639,0.011272089669576898
2.0,1.0,full,25775,20683,-0.09874830480236524,-0.12013910417786863
2.0,1.0,full,25805,20683,0.012122518320421785,0.008564446417075936
2.0,1.0,full,25835,20683,0.0027074550881541247,0.004125915749518815
2.0,1.0,full,25865,20683,-0.06248506167530309,-0.06993231250665533
2.0,1.0,full,25895,20683,-0.0053412799291082825,-0.0033492495867142075
2.0,1.0,full,25925,20684,0.10100255824963279,0.09088606084838993
2.0,1.0,full,25955,20684,-0.05940540464466576,-0.05552068692358399
2.0,1.0,full,25985,20684,0.01687148560048014,0.01456868470076745
2.0,1.0,full,26015,20684,0.09061135611020116,0.08417703095391053
2.0,1.0,full,26045,20684,-0.015109685714797726,-0.011463804831080024
2.0,1.0,full,26075,20684,0.011358467393054619,0.008576237829255325
2.0,1.0,full,26105,20684,0.15733703427244158,0.16465541861063082
2.0,1.0,full,26135,20684,0.002562025803071523,0.006190826125493734
2.0,1.0,full,26165,20684,-0.036128002612090274,-0.03892787288043149
2.0,1.0,full,26195,20684,-0.04462745700582172,-0.05345533108212684
2.0,1.0,full,26225,20684,-0.04370838439518567,-0.028021499389928872
2.0,1.0,full,26255,20684,0.09815555110231544,0.08105704845854268
2.0,1.0,full,26285,20684,-0.07162101075024707,-0.07803838785270507
2.0,1.0,full,26315,20684,-0.022402722099640338,-0.026466007682802398
2.0,1.0,full,26345,20684,-0.14226456614813182,-0.16043869088904514
2.0,1.0,full,26375,20684,-0.0259659124216206,-0.022001661391033735
2.0,1.0,full,26405,20684,-0.02441169929717154,-0.02103215581246305
2.0,1.0,full,26435,20684,0.15264653766160083,0.16743934173685934
2.0,1.0,full,26465,20684,-0.011056807212990585,-0.009827814634284088
2.0,1.0,full,26495,20684,-0.01282411067157134,-0.009320672979884786
2.0,1.0,full,26525,20684,-0.0020039474602117566,-0.015190556480853823
2.0,1.0,full,26555,20684,-0.015590679204178422,-0.028075082141489637
2.0,1.0,full,26585,20684,-0.10969493932413868,-0.09759145236707013
2.0,1.0,full,26615,20684,0.002573310990747784,-0.0036659700789762033
2.0,1.0,full,26645,20684,0.007387715307971245,-0.006087086962645186
2.0,1.0,full,26675,20684,0.8340809630910484,0.8474904115720049
2.0,1.0,full,26705,20684,-0.21473560082750526,-0.22657948891732294
2.0,1.0,full,26735,20684,0.4875392851575546,0.4955446128744051
2.0,1.0,full,26765,20684,0.03879162902337982,0.039841171699843914
2.0,1.0,full,26795,20684,-0.13301441393497637,-0.14212713571356395
2.0,1.0,full,26825,20684,0.42571911657197514,0.4321931920286319
2.0,1.0,full,26855,20684,-0.1108201918092937,-0.10617892167019058
2.0,1.0,full,26885,20684,-0.0007458060113933506,0.005632486287766443
2.0,1.0,full,26915,20684,0.09401435049927666,0.08830742041166514
2.0,1.0,full,26945,20684,-0.1366933535173466,-0.13365198485294277
2.0,1.0,full,26975,20684,-0.1406689097439626,-0.1436543282089728
2.0,1.0,full,27005,20684,-0.10766339984852846,-0.11113725435418188
2.0,1.0,full,27035,20684,-0.3731433188798045,-0.38292971936126663
2.0,1.0,full,27065,20684,0.2860136155630124,0.2802868054531574
2.0,1.0,full,27095,20684,0.2008740569830988,0.2112636454894482
2.0,1.0,full,27125,20684,0.012811220476755751,0.016080631583653325
2.0,1.0,full,27155,20684,-0.0949206418693602,-0.08847662731557272
2.0,1.0,full,27185,20684,-0.0808589673417407,-0.07886186597669163
2.0,1.0,full,27215,20684,0.11256257523597421,0.11516250840696952
2.0,1.0,full,27245,20684,0.136437528779265,0.13194958513934257
2.0,1.0,full,27275,20684,0.1380433772038269,0.13293649306282176
2.0,1.0,full,27305,20684,0.05549506832565049,0.058438564522454155
2.0,1.0,full,27335,20684,0.13379995492779506,0.12554937526807014
2.0,1.0,full,27365,20685,0.5965129912649967,0.6119208187845857
2.0,1.0,full,27395,20685,0.1001843145753313,0.10345076341644076
2.0,1.0,full,27425,20685,0.01701739859851492,0.012443130070880763
2.0,1.0,full,27455,20685,0.7114039490266805,0.7236177776557497
2.0,1.0,full,27485,20685,-0.018221859173254893,-0.016630328131629422
2.0,1.0,full,27515,20685,0.06198023655622794,0.05632344653298107
2.0,1.0,full,27545,20685,-0.012591819843156958,-0.016419835884046597
2.0,1.0,full,27575,20685,0.3323700275333042,0.33936687722026904
2.0,1.0,full,27605,20685,0.05398902928590329,0.06274267991698895
2.0,1.0,full,27635,20685,-0.13670899732747965,-0.14395990725960872
2.0,1.0,full,27665,20685,0.023736704882596684,0.027603686697367322
2.0,1.0,full,27695,20685,0.0651732195312928,0.06346503567837444
2.0,1.0,full,27725,20685,-0.02888098020116379,-0.03679948363319166
2.0,1.0,full,27755,20685,0.32635819782920256,0.3347184386574158
2.0,1.0,full,27785,20685,0.006807906916290323,0.006663106088984118
2.0,1.0,full,27815,20685,-0.13322614506351,-0.14374863990068273
2.0,1.0,full,27845,20685,0.0572674457918939,0.05749980025571736
2.0,1.0,full,27875,20685,0.34269122617678555,0.346819974955846
2.0,1.0,full,27905,20685,0.09304765424671002,0.09715152846558654
2.0,1.0,full,27935,20685,-0.020649603923401618,-0.015546566813088358
2.0,1.0,full,27965,20685,-1.2477609796872196,-1.2578149099274738
2.0,1.0,full,27995,20685,-0.05412111825166447,-0.058034152511506884
2.0,1.0,full,28025,20685,0.0030783871598450236,0.007534389723770145
2.0,1.0,full,28055,20685,-0.01108398209755835,-0.006861748552904213
2.0,1.0,full,28085,20685,-0.015731860240433323,-0.016604233229144796
2.0,1.0,full,28115,20685,-0.11059417815403744,-0.10838843237766677
2.0,1.0,full,28145,20685,0.0006020081663856346,0.0002677227602043342
2.0,1.0,full,28175,20685,-0.012780480921521226,-0.01302957042435646
2.0,1.0,full,28205,20685,-0.15009143868305017,-0.14764097724768568
2.0,1.0,full,28235,20685,-0.05377614790319783,-0.05169775839735426
2.0,1.0,full,28265,20685,0.025102795301164788,0.03299815094477723
2.0,1.0,full,28295,20685,0.03199176473827439,0.037015692896082454
2.0,1.0,full,28325,20685,0.20904312514166054,0.20229879602327008
2.0,1.0,full,28355,20685,0.131786991901583,0.13469849234328238
2.0,1.0,full,28385,20685,0.04023978027883818,0.03682857731546321
2.0,1.0,full,28415,20685,-0.013235345386049499,-0.008807861257748767
2.0,1.0,full,28445,20685,-0.07811543455445936,-0.0849309080836106
2.0,1.0,full,28475,20685,0.04050658025136958,0.027476386118727585
2.0,1.0,full,28505,20685,0.01492833949079337,0.0155829012064434
2.0,1.0,full,28535,20685,0.038607820321402246,0.03617156508996363
2.0,1.0,full,28565,20685,0.08789461170289263,0.08099690501870535
2.0,1.0,full,28595,20685,0.05433719465696664,0.05249022709272017
2.0,1.0,full,28625,20685,-0.28085329470645604,-0.28613947492371383
2.0,1.0,full,28655,20685,-0.20459157739615141,-0.19422794784781397
2.0,1.0,full,28685,20685,0.03915792324231068,0.02928660836975668
2.0,1.0,full,28715,20685,0.026753934192847717,0.02419329832694895
2.0,1.0,full,28745,20685,0.06632303793547953,0.06821419552275647
2.0,1.0,full,28775,20685,0.0006900335316225752,0.005092404003051242
2.0,1.0,full,28805,20686,0.602886985775845,0.6123705307328061
2.0,1.0,full,28835,20686,-0.04720585564149291,-0.04946181405343057
2.0,1.0,full,28865,20686,0.7780068317953328,0.784613383502588
2.0,1.0,full,28895,20686,1.2194663667951546,1.2277536096227286
2.0,1.0,full,28925,20686,0.3682910954937874,0.36162163304431055
2.0,1.0,full,28955,20686,-0.3251966767098169,-0.319422362931645
2.0,1.0,full,28985,20686,0.0325996453031666,0.03403340574333498
2.0,1.0,full,29015,20686,0.06533249064149854,0.06643188603297295
2.0,1.0,full,29045,20686,0.19606708475678736,0.20461214288301507
2.0,1.0,full,29075,20686,0.22885373963069416,0.24332668041870292
2.0,1.0,full,29105,20686,0.31238399397976474,0.3172915675656261
2.0,1.0,full,29135,20686,-0.0023032060870322255,0.0007446316201246268
2.0,1.0,full,29165,20686,-0.08214090530951465,-0.07274806789923513
2.0,1.0,full,29195,20686,-0.15181879749929542,-0.14643871605887496
2.0,1.0,full,29225,20686,1.1818496105696836,1.1885108921718994
2.0,1.0,full,29255,20686,-0.04175931201975147,-0.045389531528118414
2.0,1.0,full,29285,20686,0.31733708010851897,0.3203317850330835
2.0,1.0,full,29315,20686,0.4269119442086741,0.43238971785669306
2.0,1.0,full,29345,20686,0.11725451994626818,0.11386786874569801
2.0,1.0,full,29375,20686,0.31015138645773704,0.31460034497132106
2.0,1.0,full,29405,20686,0.1348944394546854,0.1365400975404176
2.0,1.0,full,29435,20686,-0.13436121295122996,-0.1378793520254193
2.0,1.0,full,29465,20686,0.23081116012880795,0.22704749280803097
2.0,1.0,full,29495,20686,0.3282171445987945,0.3200821924164417
2.0,1.0,full,29525,20686,0.009773557758959132,0.009099471790447742
2.0,1.0,full,29555,20686,0.22191001137764083,0.22488372132146092
2.0,1.0,full,29585,20686,-0.2626847150712826,-0.2593977590345081
2.0,1.0,full,29615,20686,-0.44190930151081803,-0.445375612706381
2.0,1.0,full,29645,20686,0.1367405163275268,0.13379513340244006
2.0,1.0,full,29675,20686,-0.14341922409191135,-0.1461954052383517
2.0,1.0,full,29705,20686,0.03151727996870465,0.04177793335514025
2.0,1.0,full,29735,20686,0.31306146800693124,0.30646720854143866
2.0,1.0,full,29765,20686,-0.08893811246108772,-0.09310712727085829
2.0,1.0,full,29795,20686,0.27490346816132327,0.2849160419993002
2.0,1.0,full,29825,20686,-0.31677893259940043,-0.3073370400973522
2.0,1.0,full,29855,20686,-0.0881753980002965,-0.08376013707190637
2.0,1.0,full,29885,20686,-0.1832007257717839,-0.1781750214867853
2.0,1.0,full,29915,20686,-0.001263863849885459,-0.001250298825208207
2.0,1.0,full,29945,20686,-0.20092894562596295,-0.21487980950152186
2.0,1.0,full,29975,20686,-0.008585125157999496,-0.009655289220014107
2.0,1.0,full,30005,20686,0.4831116585945871,0.48906596352199383
2.0,1.0,full,30035,20686,-0.21283234987183486,-0.2037301471727375
2.0,1.0,full,30065,20686,0.019097479908330182,0.01957020106902992
2.0,1.0,full,30095,20686,0.23013711896984643,0.23585987283874973
2.0,1.0,full,30125,20686,0.06111566541563964,0.056081510916197785
2.0,1.0,full,30155,20686,-0.013609491179863783,-0.013036315614591891
2.0,1.0,full,30185,20686,-0.174450430058005,-0.179029552202658
2.0,1.0,full,30215,20686,0.001120205382762063,0.0013045835712230944
2.0,1.0,full,30245,20687,0.07527220416462659,0.07707640239456115
2.0,1.0,full,30275,20687,-0.14981243110135528,-0.14558241501018382
2.0,1.0,full,30305,20687,-0.1214997905522413,-0.11123485217016658
2.0,1.0,full,30335,20687,-0.36053564348157646,-0.3516701878239757
2.0,1.0,full,30365,20687,-0.01754811348441772,-0.018008572514352037
2.0,1.0,full,30395,20687,0.023555611866363794,0.02691038786529909
2.0,1.0,full,30425,20687,-0.1623966373623883,-0.15072200765079014
2.0,1.0,full,30455,20687,-0.029384007622180776,-0.02796624160055413
2.0,1.0,full,30485,20687,-0.006229939559489062,-0.005590538861626484
2.0,1.0,full,30515,20687,-0.040719876260466234,-0.0395029551559202
2.0,1.0,full,30545,20687,-0.733147156903177,-0.72932325480509
2.0,1.0,full,30575,20687,-0.04333050040847111,-0.045097329539945885
2.0,1.0,full,30605,20687,0.04117433935184255,0.04640974925311706
2.0,1.0,full,30635,20687,-0.1291853714701307,-0.13675641221402363
2.0,1.0,full,30665,20687,-0.7670823654736364,-0.7539782767686778
2.0,1.0,full,30695,20687,0.10153312142676646,0.09522802457415373
2.0,1.0,full,30725,20687,0.01790233674464824,0.020834273566280884
2.0,1.0,full,30755,20687,0.0263880412196947,0.028894710864707275
2.0,1.0,full,30785,20687,0.09159899477733799,0.09415342077172996
2.0,1.0,full,30815,20687,-0.13443906962970806,-0.1319638104834685
2.0,1.0,full,30845,20687,0.03934748066192131,0.03675244188454567
2.0,1.0,full,30875,20687,0.0015627718448481855,0.0017183560897563854
2.0,1.0,full,30905,20687,0.06350184111093306,0.06134449433729404
2.0,1.0,full,30935,20687,0.02785752945581338,0.04308357899034761
2.0,1.0,full,30965,20687,-0.02095300696068695,-0.015841641133956714
2.0,1.0,full,30995,20687,-0.09506644826493948,-0.09906118043108025
2.0,1.0,full,31025,20687,-0.03221469794437677,-0.029184556229856332
2.0,1.0,full,31055,20687,0.1764642573282103,0.18370673693065903
2.0,1.0,full,31085,20687,0.05538115567029258,0.05081403193761937
2.0,1.0,full,31115,20687,-0.053651547040601585,-0.05114902288648277
2.0,1.0,full,31145,20687,0.011712813169634044,0.01035677145043575
2.0,1.0,full,31175,20687,0.0460758463376389,0.05584416832820213
2.0,1.0,full,31205,20687,0.14598549376455844,0.15126608704011668
2.0,1.0,full,31235,20687,-0.43354650238510395,-0.4453862436046247
2.0,1.0,full,31265,20687,0.001543742571478599,0.0040600285637724795
2.0,1.0,full,31295,20687,0.10983623487143278,0.11469723036671753
2.0,1.0,full,31325,20687,-0.0266433392197915,-0.01534460814347334
2.0,1.0,full,31355,20687,0.16329405695871546,0.15373686433717526
2.0,1.0,full,31385,20687,0.22781995642449385,0.24241477878737425
2.0,1.0,full,31415,20687,0.24887615571991067,0.2618896572277549
2.0,1.0,full,31445,20687,-0.10672563815520578,-0.0975252903925028
2.0,1.0,full,31475,20687,0.07167931296225005,0.0803690351944222
2.0,1.0,full,31505,20687,-0.1419888436752224,-0.1504478238995165
2.0,1.0,full,31535,20687,0.019751369274815304,0.017365958042660477
2.0,1.0,full,31565,20687,0.002514502149561196,0.006405582123073499
2.0,1.0,full,31595,20687,-0.10178893633689945,-0.11122181131818147
